Twitter Handle,Twitter ID,Full Name,Person/Company,Number of followers,Number of friends,Number of total tweets,Description,Location (raw),Profile Image URL,Insider Score,Listening,Emergence Score,Age of account (days),Tweets per day,First Name,Last Name,Location (continent),Location (country),Location (region),Location (sub_region),Related Website,Insider Blogs,StackOverflow,Instagram,Pinterest,YouTube,Google+,SlideShare,LinkedIn,Quora,AngelList,Facebook,Community Id,Community Name,Facebook ID
TheDataChef,111193493,Jacob Perkins,person,1563,118,572,"Big data hacker, hadoop, pig, sci-fi fanboy, physics nerd, circus freak","San Francisco, CA",http://pbs.twimg.com/profile_images/378800000258143133/94fa97ec0613928eafa526a2673aae96_normal.jpeg,37,11,0.018483867,2013,0,Jacob,Perkins,North America,United States of America,California,San Francisco,http://thedatachef.blogspot.com,https://www.blogger.com/feeds/2875432366090970056/posts/default,,,,http://youtube.com/user/channel/UCAvdQG4ZI0x3aryZv96XO9w,https://plus.google.com/103354311003291365281,,http://www.linkedin.com/in/jacobperkins,http://www.quora.com/mrflip,,http://www.facebook.com/100000846678276,2,,
Scott_Gnau,1355697080,Scott Gnau,person,903,178,922,CTO at Hortonworks enabling the next generation data architecture,"San Diego, CA",http://pbs.twimg.com/profile_images/378800000222029911/4788304c5b24c0aa88f186224bfe7f8c_normal.jpeg,37,34,0.044319914,846,1,Scott,Gnau,North America,United States of America,California,San Diego,http://blogs.teradata.com/scott-gnau/,http://blogs.teradata.com/scott-gnau/feed/,,,,,,,http://www.linkedin.com/pub/scott-gnau/2/455/7,,,,1,,
film_girl,9866582,Christina Warren,person,71143,10142,63942,"I'm the Senior Tech Correspondent at Mashable, co-host @ovrtrd and @_RocketFM. Obsessed with media and technology. I rule. christina@mashable.com opinions = own","Brooklyn, New York",http://pbs.twimg.com/profile_images/618841861617283072/kZ5ZvEj__normal.jpg,37,29,0.013088443,2838,22,Christina,Warren,North America,United States of America,New York,,http://www.christina.is,http://christina.is/feed,,,http://www.pinterest.com/waridhi,http://youtube.com/user/filmgirl,https://plus.google.com/114274687956791581923,,http://www.linkedin.com/in/filmgirl,http://www.quora.com/christina-warren,http://www.angellist.com/1151876,http://www.facebook.com/22607358,3,,
Cliintel,416743464,Cliintel,company,866,1448,1560,Understand #BigData.,Colorado,http://pbs.twimg.com/profile_images/512291185914679296/rHuFrQQG_normal.jpeg,37,100,0.027453213,1359,1,,Cliintel,North America,United States of America,Colorado,Denver,http://cliintel.com,http://Cliintel.com/feed/,,,http://www.pinterest.com/digitalbrett,,,,http://www.linkedin.com/in/bschklar,,,http://www.facebook.com/bschklar,4,,
nrouda,858332888,Nik Rouda,company,808,289,1291,"Senior Analyst at ESG for Big Data, Analytics, and Data Management","Berkeley, CA",http://pbs.twimg.com/profile_images/463350309683617793/iqjAqDTx_normal.jpeg,36,49,0.034945389,1041,1,,Rouda,North America,United States of America,California,,http://www.esg-global.com/big-data-the-universe-and-everything/,http://www.esg-global.com/tasks/feed/?feedID=ECB55678-04B5-8BB9-362F75E05091D017,,,,,,,http://www.linkedin.com/in/nikrouda,,,,1,,
TeamClutch_com,2955060391,Team Clutch,company,471,425,543,"Our expertise is in making Business Intelligence technology simpler, stress free & actionable for you to make things happen in your business. #Data #Analytics","Los Angeles, CA",http://pbs.twimg.com/profile_images/552109554687692800/w6Z4gmWI_normal.jpeg,36,34,0.172083942,220,2,,Clutch,North America,United States of America,California,Los Angeles,http://www.TeamClutch.com,,,,,,,,http://de.linkedin.com/pub/andreas-hippe/b4/111/13,,,,4,,
mikhlin,40278053,Artem Mikhlin,company,10748,5444,4323,Mobile Health. Enterprise 3.0. Cool jobs. Nanotech. 3D Printing. @ERoundtable . Wharton. McKinsey. @Seedcamp and @UrbanUsCo mentor. Top 200 Big Data  Influencer,"San Francisco, CA",http://pbs.twimg.com/profile_images/3380002155/5b3a0621aeaf90b973e15f8675985f3a_normal.jpeg,36,57,0.015885806,2277,1,,Mikhlin,North America,United States of America,California,San Francisco,,,,,http://www.pinterest.com/tyoma,,https://plus.google.com/108626629110791282065,,http://www.linkedin.com/pub/artem-mikhlin/0/56/a98,,http://www.angellist.com/638716,http://www.facebook.com/114377,1,,
j_houg,376618837,Juliet HLC Hougland,person,1395,496,4191,"Mathlete gone pro, Data Scientist @Cloudera. ML, Hadoop, and Diversity in Tech.","San Francisco, CA",http://pbs.twimg.com/profile_images/2459603390/kgzjuapakvuzefcb6kcm_normal.jpeg,35,19,0.02484726,1420,2,Juliet,Hougland,North America,United States of America,California,San Francisco,http://opendiversitydata.org,,,,http://www.pinterest.com/jhlch,,,,http://www.linkedin.com/in/jhlch,,http://www.angellist.com/698037,http://www.facebook.com/9700271,2,,
rdpeng,9308212,Roger D. Peng,person,10304,210,3200,Associate Professor of Biostatistics at JHU; Author of R Programming for Data Science; Exploratory Data Analysis with R; Co-Director JHU Data Science,"Baltimore, MD",http://pbs.twimg.com/profile_images/1588338728/peng7_normal.png,35,15,0.012274858,2863,1,Roger,Peng,North America,United States of America,Maryland,Baltimore,http://leanpub.com/exdata,,,,,,,,http://www.linkedin.com/in/rogerpeng,,,,2,,
DamianMingle,2401887103,Damian Mingle,person,4138,307,203,Chief Data Scientist @WPCHealthcare http://t.co/jLpMDYb6vM,Nashville,http://pbs.twimg.com/profile_images/447061807098650628/NOML81Hr_normal.png,35,60,0.070685597,506,0,Damian,Mingle,North America,United States of America,Tennessee,Nashville,http://wpchealthcare.com,http://www.wpchealthcare.com/feed/,,,,,,,http://www.linkedin.com/in/damianrmingle,,,,2,,
Jeff88Ho,1121028973,Jeff Ho,person,4454,693,269157,A Free Man @Columbia,"New York, NY",http://pbs.twimg.com/profile_images/531720845459066880/7oWkIEAP_normal.jpeg,35,35,0.038266096,926,290,Jeff,Ho,North America,United States of America,New York,,https://www.linkedin.com/in/jeff88ho,,,,,,,,http://www.linkedin.com/in/jeff88ho,,,,2,,
NWABigData,2349097754,NWA Big Data,company,801,1722,669,"We build BI applications, data integrations, reporting and dashboard analytics, We are currently building a project to utilize hadoop with category sales data.","Bentonville, AR",http://pbs.twimg.com/profile_images/604422707703246849/NQBYG2o__normal.png,35,102,0.066417185,538,1,,Data,North America,United States of America,Arkansas,,http://www.vortisieze.com,http://vortisieze.com/feed/,,,,,,,http://www.linkedin.com/in/karalatture,,,,4,,
datoinc,1447135560,Dato,company,3389,208,658,We accelerate development of intelligent apps by making sophisticated machine learning easy to build and deploy.,"Seattle, WA",http://pbs.twimg.com/profile_images/555800398980595712/XlYKLgnP_normal.png,35,39,0.043802587,810,0,,Dato,North America,United States of America,Washington,Seattle,http://www.dato.com,,,,,,,,http://www.linkedin.com/pub/joseph-gonzalez/16/B84/93,,,,2,,
GetYourGeek_On,2300655973,Cori Blackburn,person,708,1969,104,"#Analytics Enthusiast, Lover of Rescued Dogs & Cooking Hobbyist #Statistics #BusinessAnalytics #GetYourGeekOn http://t.co/6nVO0R7PXf","Chicago, IL",http://pbs.twimg.com/profile_images/453953324820078593/P_GIWAKB_normal.jpeg,35,126,0.062977683,567,0,Cori,Blackburn,North America,United States of America,Illinois,Chicago,,,,,,,,,http://www.linkedin.com/in/coriblackburn,,,,1,,
VCloudNews,2984127099,VCloud News,company,1079,1787,2885,"News & perspectives on virtualization, cloud, servers, storage, network, IoT, Big Data and general IT topics",USA,http://pbs.twimg.com/profile_images/558607444125818880/5eDrXlxk_normal.jpeg,35,62,0.182051111,204,14,,News,North America,United States of America,,,http://www.VCloudNews.com,http://www.vcloudnews.com/feed/,,,,,,,https://ua.linkedin.com/in/constantinv,,,,4,,
ChiappeAndrea,3018660596,Andrea Chiappe,person,1136,1998,237,Director of Strategy & Innovation @systemware,"Addison, TX",http://pbs.twimg.com/profile_images/568184999803756544/tK4vZuJf_normal.png,34,56,0.204582195,177,1,Andrea,Chiappe,North America,United States of America,Texas,,http://www.systemware.com,,,,,,,,http://co.linkedin.com/pub/vicky-de-la-rosa/51/12a/995,,,,4,,
KeyInsite,1275706584,KeyInsite,company,1429,655,1997,We are a boutique data analytics company that turns large and incomprehensible data into a clear-cut and digestible analysis.,"New York, NY",http://pbs.twimg.com/profile_images/459680863005835264/kV8ViyfQ_normal.png,34,35,0.039347981,875,2,,KeyInsite,North America,United States of America,New York,,http://keyinsite.com,,,,,,,,http://www.linkedin.com/in/pratibha-vuppuluri/3/b6b/36a,,http://www.angellist.com/440455,,4,,
pwendell,48159875,Patrick Wendell,person,1651,349,781,Helping start @databricks. @ApacheSpark PMC member and release manager.,San Francisco,http://pbs.twimg.com/profile_images/2948492119/e566066d7c87201c9918f37bd315a0ef_normal.jpeg,34,25,0.015226871,2244,0,Patrick,Wendell,North America,United States of America,California,San Francisco,,,,,,,,,http://www.linkedin.com/pub/patrick-wendell/a/150/344,,,http://www.facebook.com/1062900036,2,,
twitterhadoop,1117573164,Hadoop @Twitter,company,7261,24,172,The official account for the Hadoop Team @twitter,San Francisco,http://pbs.twimg.com/profile_images/378800000026147588/2b7731e8df4f2dae235de9563c7440e7_normal.jpeg,34,1,0.037115813,927,0,,@Twitter,North America,United States of America,California,San Francisco,http://twitter.com,,,,,,,,http://www.linkedin.com/in/kevinweil,,,,2,,
vivfaga,199789163,Viviana Padilla Faga,person,793,896,1523,"VP Marketing at @Platfora, making #bigdata analytics accessible to all. Startup advisor & investor. Passionate about #tech, #apps, #social, #cloud, #IoT",San Francisco,http://pbs.twimg.com/profile_images/378800000299019683/8211169b26d8b386f641a2edee91ba6c_normal.png,34,82,0.01936122,1767,0,Viviana,Faga,North America,United States of America,California,San Francisco,http://www.platfora.com/,,,,,,,,http://www.linkedin.com/in/vivianafaga,,http://www.angellist.com/135537,,1,,
jfoley09,17850251,John Foley,person,3824,684,4466,"Oracle, cloud, big data, analytics, gov",New York,http://pbs.twimg.com/profile_images/2106165768/IMG00040-20110505-1602_normal.jpg,34,15,0.013997763,2440,1,John,Foley,North America,United States of America,New York,,http://www.oracle.com,,,,,,,,http://nz.linkedin.com/pub/john-foley/44/676/8b7,,,http://www.facebook.com/668692337,1,,
bt_social,2151139585,Bhuvan Thakur,company,2768,2657,2369,"VP, Enterprise Cloud Services at Capgemini. Betting my career on Cloud. Love solving customer problems, meeting people, traveling, family time, squash & music","Princeton, NJ",http://pbs.twimg.com/profile_images/576826527062478848/50U9JfLe_normal.jpeg,34,30,0.052774733,656,3,,Thakur,North America,United States of America,New Jersey,,,,,,,,,,http://ph.linkedin.com/pub/klaas-brouwer/7/7bb/a81,,,,4,,
acotgreave,119704541,Andy Cotgreave,person,4477,612,8794,"Data visualisation expert. Technical Evangelist at @Tableau. Loves the history of #dataviz, too: http://t.co/ujxSPh9nYu Opinions are my own!","Brill, nr. Oxford",http://pbs.twimg.com/profile_images/378800000020440730/2db1cab9cefe3514fe7c2ed41a6b7d97_normal.jpeg,34,31,0.017229354,1985,4,Andy,Cotgreave,North America,United States of America,Alabama,Oxford,http://www.gravyanecdote.com,http://gravyanecdote.com/feed/,,,,,https://plus.google.com/107015847631643794739,,http://www.linkedin.com/pub/andy-cotgreave/3/460/541,,,,1,,
vijayasankarv,16598272,Vijay Vijayasankar,company,6315,179,35684,"VP & Partner, Big Data and Analytics at IBM GBS; Husband/Dad/Dog lover; Engineer who sells/consults/manages P&Ls; Tweets == personal views  ; RT != endorsement;","Chandler, AZ",http://pbs.twimg.com/profile_images/617202381416038400/OREQrlEJ_normal.jpg,34,18,0.013661552,2500,14,,Vijayasankar,North America,United States of America,Arizona,,http://andvijaysays.com,http://andvijaysays.com/feed/,,,,,,,http://www.linkedin.com/in/vijayasankarv,http://www.quora.com/vijay-vijayasankar,,http://www.facebook.com/1068608267,1,,
PredixionSW,113555023,Predixion Software,company,1964,1117,1281,"Predixion provides real time, predictive analytics at the decision point to improve outcomes where you need them, when you need them.","Aliso Viejo, CA | Redmond, WA",http://pbs.twimg.com/profile_images/743229754/twitlogo_normal.png,33,55,0.016552738,2005,0,,Software,North America,United States of America,California,,http://www.predixionsoftware.com,,,,,,,,http://www.linkedin.com/in/simonarkell,,http://www.angellist.com/216464,http://www.facebook.com/688534578,1,,
Econsultancy,11833202,Econsultancy,company,213742,978,36948,"Econsultancy publishes independent research, analysis and advice on digital marketing, social media, ecommerce, SEO, mobile and tech for businesses.",London | New York | Singapore,http://pbs.twimg.com/profile_images/528185138086031360/eft_74sq_normal.png,33,8,0.011941524,2775,13,,Econsultancy,North America,United States of America,New York,,http://Econsultancy.com,,,,,http://youtube.com/user/econsultancy,https://plus.google.com/116113785542244480249,http://www.slideshare.com/econsultancy,http://www.linkedin.com/in/aliyazaidi,http://www.quora.com/aliya-zaidi,,http://www.facebook.com/100002547551187,3,,
PlanetCassandra,889517192,Planet Cassandra,company,7781,1202,2178,All of your NoSQL Apache Cassandra resources in one place | A @DataStax Community Service,"Santa Clara, California",http://pbs.twimg.com/profile_images/426153039368441856/919UNb_Q_normal.jpeg,33,30,0.03254165,1025,2,,Cassandra,North America,United States of America,California,Los Angeles,http://www.PlanetCassandra.org,http://www.PlanetCassandra.org/feed/,,,,,https://plus.google.com/111584201185986648098,,http://www.linkedin.com/pub/cassandra-hoefs/51/2a/735,,,http://www.facebook.com/126567637493181,2,,
SVDataScience,1311288720,SV Data Science,company,1108,355,680,Silicon Valley Data Science is a consulting firm of data science & engineering teams who specialize in data-driven product development & business transformation,"Silicon Valley, CA",http://pbs.twimg.com/profile_images/378800000355636522/0b6093eaad3d7c1223eb69ee8ca304c8_normal.png,33,45,0.038681208,864,0,,Science,North America,United States of America,California,,http://www.svds.com,,,,,,,,http://it.linkedin.com/pub/roberto-battiti/1/180/50/sv,,,,2,,
RandyBeanNVP,2430917342,Randy Bean,person,521,375,221,"Randy Bean is CEO and managing partner of management consultancy NewVantage Partners, and contributing columnist to the Wall Street Journal on #BigData",Boston | NY | SF,http://pbs.twimg.com/profile_images/615244371710115840/4Tq2DiYp_normal.png,33,48,0.068885998,490,0,Randy,Bean,North America,United States of America,New York,,http://www.newvantage.com,http://newvantage.com/feed/,,,,,,,http://www.linkedin.com/in/pub/randy-bean/2/388/690,,,,1,,
iotattack,2897498647,IoT Attack,company,4070,75,272255,"following, discovering, opinions on anyting #IoT.",San Francisco,http://pbs.twimg.com/profile_images/532503966014128128/uZRSvZsG_normal.jpeg,32,1,0.123368507,271,1004,,Attack,North America,United States of America,California,San Francisco,,,,,,,,,https://in.linkedin.com/in/goreamit,,,,4,,
CDW_Finance,1026512892,CDW Finance,company,5196,4080,3374,"We help financial services companies align their IT infrastructures to support growth, meet compliance and control costs. #PeopleWhoGetIT","Vernon Hills, IL",http://pbs.twimg.com/profile_images/463342844879458304/DegRQYTC_normal.png,32,43,0.033675148,962,3,,Finance,North America,United States of America,Illinois,,http://fintalk.cdw.com,http://fintalk.cdw.com/feed/,,,,,,,http://www.linkedin.com/pub/collin-kebo/6/4b3/435,,,,4,,
BigDataBlender,1686904346,Big Data Blender,company,572,1061,490,"Drink in the data, and the fun!",United States,http://pbs.twimg.com/profile_images/459679018195767296/hc9E4JyY_normal.jpeg,32,132,0.045203568,719,0,,Blender,North America,United States of America,,,http://www.bigdatablender.com,http://bigdatablender.com/?feed=rss2,,,,,,,http://es.linkedin.com/pub/ricardo-v%C3%ADlchez-garc%C3%ADa/40/87a/7bb,,,,2,,
Lexalytics,20621579,Lexalytics,company,4338,981,1640,Provider of #sentiment and #textanalysis software for #socialmedia and reputation management companies.,"Amherst, MA ",http://pbs.twimg.com/profile_images/601153738858827776/0toktha9_normal.png,32,17,0.013564875,2370,0,,Lexalytics,North America,United States of America,Massachusetts,,http://www.lexalytics.com,,,,,,,,http://www.linkedin.com/pub/ethan-thong/5/b49/121,,,,4,,
MassBigData,1589173069,Mass Big Data,company,920,1019,613,Driven by @Mass_Tech & part of the Commonwealth’s #MassBigData initiative to make Mass the leader in #bigdata talent & innovation. Curated by @hopley.,Massachusetts ,http://pbs.twimg.com/profile_images/459320901415096320/eoxgtnRU_normal.png,32,87,0.042833051,758,0,,Data,North America,United States of America,Massachusetts,Boston,http://massbigdata.org,,,,,,,,https://ch.linkedin.com/in/ingogaechter,,,,1,,
